title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe,category
Chest/Trizeps,"22 Jun 2023, 17:12","22 Jun 2023, 18:05",,Triceps Rope Pushdown,,,3.0,normal,5.0,20.0,,,,Triceps
Chest/Trizeps,"22 Jun 2023, 17:12","22 Jun 2023, 18:05",,Face Pull,,,0.0,normal,17.5,10.0,,,,Shoulders
Chest/Trizeps,"22 Jun 2023, 17:12","22 Jun 2023, 18:05",,Face Pull,,,1.0,normal,15.0,8.0,,,,Shoulders
Chest/Trizeps,"22 Jun 2023, 17:12","22 Jun 2023, 18:05",,Face Pull,,,2.0,normal,15.0,8.0,,,,Shoulders
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Lat Pulldown (Cable),,,0.0,warmup,35.0,12.0,,,,Lats
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Lat Pulldown (Cable),,,1.0,normal,50.0,8.0,,,,Lats
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Lat Pulldown (Cable),,,2.0,normal,50.0,8.0,,,,Lats
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Lat Pulldown (Cable),,,3.0,normal,50.0,8.0,,,,Lats
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Iso-Lateral Row (Machine),,,0.0,normal,80.0,8.0,,,,Lats
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Iso-Lateral Row (Machine),,,1.0,normal,80.0,8.0,,,,Lats
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Iso-Lateral Row (Machine),,,2.0,normal,70.0,8.0,,,,Lats
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Back Extension (Weighted Hyperextension),,,0.0,normal,,10.0,,,,Lower Back
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Back Extension (Weighted Hyperextension),,,1.0,normal,10.0,8.0,,,,Lower Back
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Back Extension (Weighted Hyperextension),,,2.0,normal,10.0,8.0,,,,Lower Back
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Reverse Pulldown,,,0.0,normal,40.0,10.0,,,,custom
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Reverse Pulldown,,,1.0,normal,45.0,8.0,,,,custom
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Reverse Pulldown,,,2.0,normal,45.0,8.0,,,,custom
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Seated Cable Row - Bar Grip,,,0.0,normal,50.0,8.0,,,,Upper Back
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Seated Cable Row - Bar Grip,,,1.0,normal,50.0,8.0,,,,Upper Back
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Seated Cable Row - Bar Grip,,,2.0,normal,50.0,8.0,,,,Upper Back
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,EZ Bar Biceps Curl,,,0.0,normal,18.0,10.0,,,,Biceps
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,EZ Bar Biceps Curl,,,1.0,normal,16.5,10.0,,,,Biceps
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,EZ Bar Biceps Curl,,,2.0,normal,16.5,10.0,,,,Biceps
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Hammer Curl (Cable),,,0.0,normal,12.5,10.0,,,,Biceps
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Hammer Curl (Cable),,,1.0,normal,12.5,8.0,,,,Biceps
Back bizeps,"19 Jun 2023, 21:22","19 Jun 2023, 22:17",,Hammer Curl (Cable),,,2.0,normal,12.5,8.0,,,,Biceps
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Squat (Barbell),,,0.0,warmup,40.0,8.0,,,,Quadriceps
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Squat (Barbell),,,1.0,normal,50.0,8.0,,,,Quadriceps
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Squat (Barbell),,,2.0,normal,55.0,8.0,,,,Quadriceps
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Squat (Barbell),,,3.0,normal,55.0,8.0,,,,Quadriceps
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Split Squat (Dumbbell),,,0.0,normal,28.0,10.0,,,,Quadriceps
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Split Squat (Dumbbell),,,1.0,normal,28.0,10.0,,,,Quadriceps
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Split Squat (Dumbbell),,,2.0,normal,16.0,10.0,,,,Quadriceps
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Leg Press (Machine),,,0.0,normal,80.0,8.0,,,,Quadriceps
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Leg Press (Machine),,,1.0,normal,100.0,8.0,,,,Quadriceps
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Leg Press (Machine),,,2.0,normal,100.0,8.0,,,,Quadriceps
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Hip Abduction (Machine),,,0.0,normal,42.5,10.0,,,,Glutes
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Hip Abduction (Machine),,,1.0,normal,42.5,10.0,,,,Glutes
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Hip Abduction (Machine),,,2.0,normal,47.5,12.0,,,,Glutes
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Crunch (Machine),,,0.0,normal,45.0,12.0,,,,Abdominals
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Crunch (Machine),,,1.0,normal,45.0,12.0,,,,Abdominals
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Crunch (Machine),,,2.0,normal,45.0,12.0,,,,Abdominals
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Torso Rotation,,,0.0,normal,40.0,12.0,,,,Abdominals
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Torso Rotation,,,1.0,normal,40.0,10.0,,,,Abdominals
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Leg Raise Parallel Bars,,,0.0,normal,,8.0,,,,Abdominals
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Leg Raise Parallel Bars,,,1.0,normal,,8.0,,,,Abdominals
Neck Waden,"18 Jun 2023, 14:39","18 Jun 2023, 15:41",,Leg Raise Parallel Bars,,,2.0,normal,,8.0,,,,Abdominals
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Bench Press (Barbell),,,0.0,warmup,40.0,10.0,,,,custom
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Bench Press (Barbell),,,1.0,normal,50.0,10.0,,,,custom
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Bench Press (Barbell),,,2.0,normal,55.0,8.0,,,,custom
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Bench Press (Barbell),,,3.0,normal,55.0,8.0,,,,custom
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Incline Bench Press (Dumbbell),,,0.0,normal,14.0,10.0,,,,Chest
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Incline Bench Press (Dumbbell),,,1.0,normal,14.0,8.0,,,,Chest
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Incline Bench Press (Dumbbell),,,2.0,normal,14.0,8.0,,,,Chest
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Butterfly (Pec Deck),,,0.0,normal,42.5,8.0,,,,custom
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Butterfly (Pec Deck),,,1.0,normal,45.0,8.0,,,,custom
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Butterfly (Pec Deck),,,2.0,normal,45.0,8.0,,,,custom
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Chest Dip (Assisted),,Skiped no time :(,0.0,normal,35.0,1.0,,,,custom
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Chest Dip (Assisted),,Skiped no time :(,1.0,normal,35.0,1.0,,,,custom
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Chest Dip (Assisted),,Skiped no time :(,2.0,normal,35.0,1.0,,,,custom
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Skullcrusher (Barbell),,,0.0,normal,15.0,8.0,,,,Triceps
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Skullcrusher (Barbell),,,1.0,normal,15.0,8.0,,,,Triceps
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Skullcrusher (Barbell),,,2.0,normal,15.0,8.0,,,,Triceps
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Triceps Rope Pushdown,,,0.0,normal,15.0,8.0,,,,Triceps
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Triceps Rope Pushdown,,,1.0,normal,15.0,8.0,,,,Triceps
Chest/Trizeps,"15 Jun 2023, 15:28","15 Jun 2023, 16:14",,Triceps Rope Pushdown,,,2.0,normal,15.0,8.0,,,,Triceps
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Pull Up (Assisted),,,0.0,normal,27.5,8.0,,,,Lats
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Pull Up (Assisted),,,1.0,normal,27.5,8.0,,,,Lats
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Pull Up (Assisted),,,2.0,normal,27.5,6.0,,,,Lats
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Seated Cable Row - Bar Grip,,,0.0,warmup,35.0,12.0,,,,Upper Back
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Seated Cable Row - Bar Grip,,,1.0,normal,50.0,8.0,,,,Upper Back
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Seated Cable Row - Bar Grip,,,2.0,normal,50.0,8.0,,,,Upper Back
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Seated Cable Row - Bar Grip,,,3.0,normal,50.0,8.0,,,,Upper Back
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Back Extension (Weighted Hyperextension),,,0.0,normal,,10.0,,,,Lower Back
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Back Extension (Weighted Hyperextension),,,1.0,normal,10.0,8.0,,,,Lower Back
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Back Extension (Weighted Hyperextension),,,2.0,normal,10.0,8.0,,,,Lower Back
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Reverse Pulldown,,,0.0,normal,40.0,10.0,,,,custom
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Reverse Pulldown,,,1.0,normal,45.0,8.0,,,,custom
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Reverse Pulldown,,,2.0,normal,45.0,8.0,,,,custom
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Seated Row (Machine),,,0.0,normal,42.5,8.0,,,,Upper Back
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Seated Row (Machine),,,1.0,normal,42.5,8.0,,,,Upper Back
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Seated Row (Machine),,,2.0,normal,42.5,8.0,,,,Upper Back
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,EZ Bar Biceps Curl,,,0.0,normal,16.5,10.0,,,,Biceps
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,EZ Bar Biceps Curl,,,1.0,normal,16.5,10.0,,,,Biceps
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,EZ Bar Biceps Curl,,,2.0,normal,16.5,10.0,,,,Biceps
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Leg Raise Parallel Bars,,,0.0,normal,,8.0,,,,Abdominals
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Leg Raise Parallel Bars,,,1.0,normal,,8.0,,,,Abdominals
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Leg Raise Parallel Bars,,,2.0,normal,,8.0,,,,Abdominals
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Hammer Curl (Cable),,,0.0,normal,12.5,10.0,,,,Biceps
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Hammer Curl (Cable),,,1.0,normal,12.5,8.0,,,,Biceps
BBB (big black book?),"13 Jun 2023, 17:51","13 Jun 2023, 18:59",,Hammer Curl (Cable),,,2.0,normal,12.5,8.0,,,,Biceps
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Bench Press (Barbell),,,0.0,warmup,40.0,10.0,,,,custom
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Bench Press (Barbell),,,1.0,normal,50.0,10.0,,,,custom
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Bench Press (Barbell),,,2.0,normal,55.0,8.0,,,,custom
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Bench Press (Barbell),,,3.0,normal,55.0,8.0,,,,custom
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Butterfly (Pec Deck),,,0.0,normal,42.5,8.0,,,,custom
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Butterfly (Pec Deck),,,1.0,normal,42.5,8.0,,,,custom
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Butterfly (Pec Deck),,,2.0,normal,42.5,8.0,,,,custom
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Incline Bench Press (Dumbbell),,,0.0,normal,14.0,10.0,,,,Chest
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Incline Bench Press (Dumbbell),,,1.0,normal,14.0,8.0,,,,Chest
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Incline Bench Press (Dumbbell),,,2.0,normal,14.0,8.0,,,,Chest
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Chest Dip (Assisted),,Skipped too much,0.0,normal,35.0,1.0,,,,custom
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Chest Dip (Assisted),,Skipped too much,1.0,normal,35.0,1.0,,,,custom
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Chest Dip (Assisted),,Skipped too much,2.0,normal,35.0,1.0,,,,custom
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Skullcrusher (Barbell),,,0.0,normal,15.0,8.0,,,,Triceps
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Skullcrusher (Barbell),,,1.0,normal,15.0,8.0,,,,Triceps
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Skullcrusher (Barbell),,,2.0,normal,15.0,8.0,,,,Triceps
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Triceps Rope Pushdown,,,0.0,normal,15.0,10.0,,,,Triceps
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Triceps Rope Pushdown,,,1.0,normal,15.0,8.0,,,,Triceps
Upper 2,"9 Jun 2023, 15:05","9 Jun 2023, 16:07",,Triceps Rope Pushdown,,,2.0,normal,15.0,8.0,,,,Triceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Squat (Barbell),,,0.0,warmup,20.0,10.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Squat (Barbell),,,1.0,normal,50.0,8.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Squat (Barbell),,,2.0,normal,50.0,8.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Squat (Barbell),,,3.0,normal,55.0,7.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Split Squat (Dumbbell),,Dead☠️,0.0,normal,20.0,10.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Split Squat (Dumbbell),,Dead☠️,1.0,normal,20.0,10.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Split Squat (Dumbbell),,Dead☠️,2.0,normal,20.0,10.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Leg Press (Machine),,,0.0,normal,80.0,8.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Leg Press (Machine),,,1.0,normal,80.0,8.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Leg Press (Machine),,,2.0,normal,80.0,8.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Hip Adduction (Machine),,,0.0,normal,37.5,12.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Hip Adduction (Machine),,,1.0,normal,47.5,12.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Hip Adduction (Machine),,,2.0,normal,50.0,10.0,,,,Quadriceps
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Shoulder Press (Dumbbell),,,0.0,normal,20.0,10.0,,,,Shoulders
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Shoulder Press (Dumbbell),,,1.0,normal,24.0,10.0,,,,Shoulders
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Shoulder Press (Dumbbell),,,2.0,normal,24.0,8.0,,,,Shoulders
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Rear Delt Reverse Fly (Machine),,,0.0,normal,25.0,10.0,,,,Upper Back
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Rear Delt Reverse Fly (Machine),,,1.0,normal,27.5,8.0,,,,Upper Back
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Rear Delt Reverse Fly (Machine),,,2.0,normal,27.5,8.0,,,,Upper Back
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Lateral Raise (Machine),,,0.0,normal,20.0,10.0,,,,Shoulders
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Lateral Raise (Machine),,,1.0,normal,20.0,8.0,,,,Shoulders
Legs Schulter,"7 Jun 2023, 17:56","7 Jun 2023, 18:57",,Lateral Raise (Machine),,,2.0,normal,20.0,8.0,,,,Shoulders
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Incline Bench Press (Dumbbell),,,0.0,warmup,10.0,15.0,,,,Chest
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Incline Bench Press (Dumbbell),,,1.0,normal,16.0,10.0,,,,Chest
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Incline Bench Press (Dumbbell),,,2.0,normal,16.0,10.0,,,,Chest
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Incline Bench Press (Dumbbell),,,3.0,normal,16.0,10.0,,,,Chest
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Butterfly (Pec Deck),,,0.0,normal,42.5,8.0,,,,custom
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Butterfly (Pec Deck),,,1.0,normal,42.5,8.0,,,,custom
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Butterfly (Pec Deck),,,2.0,normal,42.5,8.0,,,,custom
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Lat Pulldown (Cable),,,0.0,warmup,35.0,12.0,,,,Lats
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Lat Pulldown (Cable),,,1.0,normal,50.0,8.0,,,,Lats
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Lat Pulldown (Cable),,,2.0,normal,50.0,8.0,,,,Lats
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Lat Pulldown (Cable),,,3.0,normal,42.5,8.0,,,,Lats
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Iso-Lateral Row (Machine),,,0.0,normal,70.0,8.0,,,,Lats
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Iso-Lateral Row (Machine),,,1.0,normal,70.0,8.0,,,,Lats
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Iso-Lateral Row (Machine),,,2.0,normal,70.0,8.0,,,,Lats
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Reverse Hyperextension,,,0.0,normal,,12.0,,,,Glutes
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Reverse Hyperextension,,,1.0,normal,5.0,10.0,,,,Glutes
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Reverse Hyperextension,,,2.0,normal,5.0,10.0,,,,Glutes
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Triceps Dip (Assisted),,,0.0,normal,40.0,8.0,,,,Triceps
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Triceps Dip (Assisted),,,1.0,normal,40.0,8.0,,,,Triceps
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Triceps Dip (Assisted),,,2.0,normal,40.0,8.0,,,,Triceps
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Bicep Curl (Machine),,,0.0,normal,22.5,10.0,,,,Biceps
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Bicep Curl (Machine),,,1.0,normal,22.5,8.0,,,,Biceps
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Bicep Curl (Machine),,,2.0,normal,22.5,8.0,,,,Biceps
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Triceps Rope Pushdown,,,0.0,normal,15.0,10.0,,,,Triceps
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Triceps Rope Pushdown,,,1.0,normal,15.0,10.0,,,,Triceps
Upper 2,"4 Jun 2023, 15:08","4 Jun 2023, 16:17",,Triceps Rope Pushdown,,,2.0,normal,15.0,10.0,,,,Triceps
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Bench Press (Barbell),,,0.0,warmup,40.0,2.0,,,,custom
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Bench Press (Barbell),,,1.0,normal,50.0,8.0,,,,custom
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Bench Press (Barbell),,,2.0,normal,50.0,8.0,,,,custom
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Bench Press (Barbell),,,3.0,normal,55.0,6.0,,,,custom
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Reverse Pulldown,,,0.0,normal,40.0,10.0,,,,custom
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Reverse Pulldown,,,1.0,normal,50.0,8.0,,,,custom
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Reverse Pulldown,,,2.0,normal,50.0,8.0,,,,custom
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Iso-Lateral Chest Press (Machine),,,0.0,normal,40.0,8.0,,,,Chest
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Iso-Lateral Chest Press (Machine),,,1.0,normal,40.0,10.0,,,,Chest
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Iso-Lateral Chest Press (Machine),,,2.0,normal,40.0,10.0,,,,Chest
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Seated Cable Row - Bar Grip,,,0.0,warmup,35.0,12.0,,,,Upper Back
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Seated Cable Row - Bar Grip,,,1.0,normal,50.0,10.0,,,,Upper Back
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Seated Cable Row - Bar Grip,,,2.0,normal,50.0,8.0,,,,Upper Back
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Seated Cable Row - Bar Grip,,,3.0,normal,42.5,10.0,,,,Upper Back
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Reverse Hyperextension,,,0.0,normal,,12.0,,,,Glutes
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Reverse Hyperextension,,,1.0,normal,10.0,8.0,,,,Glutes
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Reverse Hyperextension,,,2.0,normal,10.0,8.0,,,,Glutes
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Triceps Rope Pushdown,,,0.0,normal,20.0,8.0,,,,Triceps
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Triceps Rope Pushdown,,,1.0,normal,15.0,10.0,,,,Triceps
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Triceps Rope Pushdown,,,2.0,normal,15.0,10.0,,,,Triceps
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Bicep Curl (Machine),,,0.0,normal,25.0,10.0,,,,Biceps
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Bicep Curl (Machine),,,1.0,normal,22.5,10.0,,,,Biceps
Upper 2,"17 May 2023, 13:32","17 May 2023, 14:41",,Bicep Curl (Machine),,,2.0,normal,20.0,10.0,,,,Biceps
Legs,"4 May 2023, 18:11","4 May 2023, 19:06",,Squat (Barbell),,,0.0,normal,50.0,8.0,,,,Quadriceps
Legs,"4 May 2023, 18:11","4 May 2023, 19:06",,Squat (Barbell),,,1.0,normal,50.0,8.0,,,,Quadriceps
Legs,"4 May 2023, 18:11","4 May 2023, 19:06",,Squat (Barbell),,,2.0,normal,60.0,5.0,,,,Quadriceps
Legs,"4 May 2023, 18:11","4 May 2023, 19:06",,Leg Press (Machine),,,0.0,warmup,80.0,10.0,,,,Quadriceps
Legs,"4 May 2023, 18:11","4 May 2023, 19:06",,Leg Press (Machine),,,1.0,normal,110.0,10.0,,,,Quadriceps
Legs,"4 May 2023, 18:11","4 May 2023, 19:06",,Leg Press (Machine),,,2.0,normal,110.0,8.0,,,,Quadriceps
